,Seat,First_name,Last_name,Party,Votes,Year,Won,Election_date,First_Name,Last_Name,Est,Age_Semester
2044,JOURNALISM,NA,NA,UNITE,359,2011,TRUE,SPRING,SUPACHAYA,SUCHARITVANITWONG,SYSTEM,5
2045,JOURNALISM,NA,NA,PROGRESS,149,2011,FALSE,SPRING,DARRIUS,WOODS,INDEPENDENT,2
2046,LAW,NA,NA,PROGRESS,250,2011,TRUE,SPRING,GILLIAN,LEYTHAM,INDEPENDENT,2
2047,LAW,NA,NA,UNITE,192,2011,FALSE,SPRING,TYLER,YONGE,SYSTEM,5
2048,MEDICINE,NA,NA,UNITE,15,2011,TRUE,SPRING,KEVIN,MCCARTHY,SYSTEM,5
2049,NURSING,NA,NA,UNITE,75,2011,TRUE,SPRING,MARIAH,PRINCE,SYSTEM,5
2050,PHARMACY,NA,NA,UNITE,20,2011,TRUE,SPRING,MATTHEW,SHERMAN,SYSTEM,5
2051,PHARMACY,NA,NA,PROGRESS,16,2011,FALSE,SPRING,NOHA,ABDELGHANY,INDEPENDENT,2
2052,PUBLIC_HEALTH,NA,NA,UNITE,115,2011,TRUE,SPRING,DUNJA,ZELIHIC,SYSTEM,5
2053,PUBLIC_HEALTH,NA,NA,PROGRESS,19,2011,FALSE,SPRING,REBEKAH,CAMPBELL,INDEPENDENT,2
2054,SOPHOMORE,NA,NA,UNITE,1394,2011,TRUE,SPRING,RACHEL,KELLERMAN,SYSTEM,5
2055,SOPHOMORE,NA,NA,UNITE,1392,2011,TRUE,SPRING,ALEC,ALFONSO,SYSTEM,5
2056,SOPHOMORE,NA,NA,UNITE,1384,2011,TRUE,SPRING,MARIA,KEELY,SYSTEM,5
2057,SOPHOMORE,NA,NA,UNITE,1356,2011,TRUE,SPRING,CORY,YEFFET,SYSTEM,5
2058,SOPHOMORE,NA,NA,UNITE,1355,2011,TRUE,SPRING,STACEY,SPECTOR,SYSTEM,5
2059,SOPHOMORE,NA,NA,UNITE,1337,2011,TRUE,SPRING,EBONY,FINLEY,SYSTEM,5
2060,SOPHOMORE,NA,NA,PROGRESS,471,2011,FALSE,SPRING,TIFFANY,SANDERS,INDEPENDENT,2
2061,SOPHOMORE,NA,NA,PROGRESS,444,2011,FALSE,SPRING,CONOR,MUNRO,INDEPENDENT,2
2062,SOPHOMORE,NA,NA,PROGRESS,442,2011,FALSE,SPRING,MICHELA,MARTINAZZI,INDEPENDENT,2
2063,SOPHOMORE,NA,NA,PROGRESS,405,2011,FALSE,SPRING,YONI,ANIJAR,INDEPENDENT,2
2064,SOPHOMORE,NA,NA,PROGRESS,400,2011,FALSE,SPRING,UMAIR,ASGHAR,INDEPENDENT,2
2065,SOPHOMORE,NA,NA,PROGRESS,398,2011,FALSE,SPRING,RAMEEZ,DOSSANI,INDEPENDENT,2
2066,STUDENT BODY PRESIDENT,NA,NA,UNITE,5676,2011,TRUE,SPRING,BEN,MEYERS,SYSTEM,5
2067,STUDENT BODY PRESIDENT,NA,NA,PROGRESS,2614,2011,FALSE,SPRING,DAVE,SCHNEIDER,INDEPENDENT,2
2068,TREASURER,NA,NA,UNITE,5609,2011,TRUE,SPRING,TJ,VILLAMIL,SYSTEM,5
2069,TREASURER,NA,NA,PROGRESS,2632,2011,FALSE,SPRING,AMY,CHAILDIN,INDEPENDENT,2
2070,VET MED,NA,NA,UNITE,3,2011,TRUE,SPRING,COLEEN,DAWSON,SYSTEM,5
2071,ACCOUNTING,NA,NA,UNITE,78,2010,TRUE,SPRING,SETH,WALKER,SYSTEM,3
2072,ACCOUNTING,NA,NA,STUDENT_ALLIANCE,73,2010,FALSE,SPRING,MICHAEL,POIANI,INDEPENDENT,1
2073,AGRICULTURE,NA,NA,UNITE,321,2010,TRUE,SPRING,BEN,MEYERS,SYSTEM,3
2074,AGRICULTURE,NA,NA,UNITE,317,2010,TRUE,SPRING,TRAVIS,KUHN,SYSTEM,3
2075,AGRICULTURE,NA,NA,UNITE,301,2010,TRUE,SPRING,AUDREY,SCHNELL,SYSTEM,3
2076,AGRICULTURE,NA,NA,STUDENT_ALLIANCE,148,2010,FALSE,SPRING,GREG,CORREIA,INDEPENDENT,1
2077,AGRICULTURE,NA,NA,STUDENT_ALLIANCE,145,2010,FALSE,SPRING,CHANTEL,CARTER,INDEPENDENT,1
2078,AGRICULTURE,NA,NA,STUDENT_ALLIANCE,133,2010,FALSE,SPRING,FAVI,FAQEERI,INDEPENDENT,1
2079,ARCHITECTURE,NA,NA,STUDENT_ALLIANCE,63,2010,TRUE,SPRING,LIZETTE,RIOS,INDEPENDENT,1
2080,ARCHITECTURE,NA,NA,UNITE,30,2010,FALSE,SPRING,JEANETTE,HOLLOWAY,SYSTEM,3
2081,BUILDING CONSTRUCTION,NA,NA,UNITE,85,2010,TRUE,SPRING,JUSTIN ,THIBAUT,SYSTEM,3
2082,BUSINESS,NA,NA,UNITE,465,2010,TRUE,SPRING,ALICIA,HOLDEN,SYSTEM,3
2083,BUSINESS,NA,NA,UNITE,452,2010,TRUE,SPRING,KARA,OLESKY,SYSTEM,3
2084,BUSINESS,NA,NA,UNITE,445,2010,TRUE,SPRING,KYLE,DEASY,SYSTEM,3
2085,BUSINESS,NA,NA,STUDENT_ALLIANCE,224,2010,FALSE,SPRING,WILLIAM ,HAM,INDEPENDENT,1
2086,BUSINESS,NA,NA,STUDENT_ALLIANCE,214,2010,FALSE,SPRING,ALI ,ZUAITER,INDEPENDENT,1
2087,BUSINESS,NA,NA,STUDENT_ALLIANCE,210,2010,FALSE,SPRING,JONATHAN D. ,SAXER,INDEPENDENT,1
2088,CLAS,NA,NA,STUDENT_ALLIANCE,810,2010,TRUE,SPRING,CASSIA,LAHAM,INDEPENDENT,1
2089,CLAS,NA,NA,STUDENT_ALLIANCE,806,2010,TRUE,SPRING,GRAHAM,CLARK,INDEPENDENT,1
2090,CLAS,NA,NA,STUDENT_ALLIANCE,795,2010,TRUE,SPRING,MICHELLE,LOEWENHERZ,INDEPENDENT,1
2091,CLAS,NA,NA,STUDENT_ALLIANCE,793,2010,TRUE,SPRING,ANDREW,HART,INDEPENDENT,1
2092,CLAS,NA,NA,STUDENT_ALLIANCE,792,2010,TRUE,SPRING,NEIL,GUNDAVDA,INDEPENDENT,1
2093,CLAS,NA,NA,UNITE,789,2010,TRUE,SPRING,JEAN-LUC,ADRIEN,SYSTEM,3
2094,CLAS,NA,NA,UNITE,785,2010,TRUE,SPRING,KATHERINE,GETTY,SYSTEM,3
2095,CLAS,NA,NA,STUDENT_ALLIANCE,781,2010,TRUE,SPRING,KEVIN,KLEPONIS,INDEPENDENT,1
2096,CLAS,NA,NA,STUDENT_ALLIANCE,779,2010,FALSE,SPRING,KEIR,LAMONT,INDEPENDENT,1
2097,CLAS,NA,NA,UNITE,774,2010,FALSE,SPRING,NAADIRA,RENFROE,SYSTEM,3
2098,CLAS,NA,NA,UNITE,773,2010,FALSE,SPRING,GIL,BEN-EZRA  ,SYSTEM,3
2099,CLAS,NA,NA,UNITE,767,2010,FALSE,SPRING,RENATO,GARCIA,SYSTEM,3
2100,CLAS,NA,NA,UNITE,759,2010,FALSE,SPRING,TIFFANY,SOSA,SYSTEM,3
2101,CLAS,NA,NA,UNITE,749,2010,FALSE,SPRING,MATTHEW,LAKE,SYSTEM,3
2102,CLAS,NA,NA,UNITE,735,2010,FALSE,SPRING,ETHAN,MCMAHON,SYSTEM,3
2103,CLAS,NA,NA,STUDENT_ALLIANCE,722,2010,FALSE,SPRING,YEVGEN,SAUTIN,INDEPENDENT,1
2104,CLAS,NA,NA,INDEPENDENT,286,2010,FALSE,SPRING,JOHN,CALLOVI,INDEPENDENT,NA
2105,DENTISTRY,NA,NA,WRITE-IN,64,2010,TRUE,SPRING,DUSTIN,PFUNDHELLER,INDEPENDENT,NA
2106,EDUCATION,NA,NA,UNITE,86,2010,TRUE,SPRING,AMY,RUDMAN,SYSTEM,3
2107,ENGINEERING,NA,NA,STUDENT_ALLIANCE,397,2010,TRUE,SPRING,MICHAEL,CROWLEY,INDEPENDENT,1
2108,ENGINEERING,NA,NA,STUDENT_ALLIANCE,393,2010,TRUE,SPRING,TJ,BOYD,INDEPENDENT,1
2109,ENGINEERING,NA,NA,STUDENT_ALLIANCE,379,2010,TRUE,SPRING,KEVIN,SEYMOUR,INDEPENDENT,1
2110,ENGINEERING,NA,NA,UNITE,336,2010,FALSE,SPRING,MELISSA,DEVENBECK,SYSTEM,3
2111,ENGINEERING,NA,NA,UNITE,328,2010,FALSE,SPRING,VICTORIA,CACICEDO,SYSTEM,3
2112,ENGINEERING,NA,NA,UNITE,295,2010,FALSE,SPRING,SHERWIN,RIVERA,SYSTEM,3
2113,FINE ARTS,NA,NA,STUDENT_ALLIANCE,40,2010,TRUE,SPRING,JENNIFER,SENN,INDEPENDENT,1
2114,FINE ARTS,NA,NA,UNITE,32,2010,FALSE,SPRING,DUSTIN,KOVACIC,SYSTEM,3
2115,FRESHMAN,NA,NA,UNITE,493,2010,TRUE,SPRING,ANNA,KLAUSNER,SYSTEM,3
2116,FRESHMAN,NA,NA,UNITE,459,2010,TRUE,SPRING,JASON,TUCKER,SYSTEM,3
2117,FRESHMAN,NA,NA,UNITE,457,2010,TRUE,SPRING,CHRIS,CHAMPION,SYSTEM,3
2118,FRESHMAN,NA,NA,UNITE,447,2010,TRUE,SPRING,BERNIE,ZARCO,SYSTEM,3
2119,FRESHMAN,NA,NA,STUDENT_ALLIANCE,212,2010,FALSE,SPRING,JAKE,KENNEDY,INDEPENDENT,1
2120,FRESHMAN,NA,NA,STUDENT_ALLIANCE,211,2010,FALSE,SPRING,ALEX,AGUILERA,INDEPENDENT,1
2121,FRESHMAN,NA,NA,STUDENT_ALLIANCE,201,2010,FALSE,SPRING,GRACE,KIM,INDEPENDENT,1
2122,GRADUATE,NA,NA,STUDENT_ALLIANCE,536,2010,TRUE,SPRING,ALAN,MARTIN,INDEPENDENT,1
2123,GRADUATE,NA,NA,STUDENT_ALLIANCE,517,2010,TRUE,SPRING,JOANNA,SANDFORD,INDEPENDENT,1
2124,GRADUATE,NA,NA,STUDENT_ALLIANCE,510,2010,TRUE,SPRING,ANU,PANDEY,INDEPENDENT,1
2125,GRADUATE,NA,NA,STUDENT_ALLIANCE,495,2010,TRUE,SPRING,TOVAH,GOLDFARB,INDEPENDENT,1
2126,GRADUATE,NA,NA,STUDENT_ALLIANCE,495,2010,TRUE,SPRING,BRIAN,KIRCHBERG,INDEPENDENT,1
2127,GRADUATE,NA,NA,STUDENT_ALLIANCE,489,2010,TRUE,SPRING,TYLER,ANTAR,INDEPENDENT,1
2128,GRADUATE,NA,NA,STUDENT_ALLIANCE,484,2010,TRUE,SPRING,MATT,MARTZ,INDEPENDENT,1
2129,GRADUATE,NA,NA,STUDENT_ALLIANCE,451,2010,TRUE,SPRING,ZACK,SMITH,INDEPENDENT,1
2130,GRADUATE,NA,NA,UNITE,289,2010,FALSE,SPRING,MATT,MICHEL,SYSTEM,3
2131,GRADUATE,NA,NA,UNITE,272,2010,FALSE,SPRING,LEXI,WYNNE,SYSTEM,3
2132,GRADUATE,NA,NA,UNITE,234,2010,FALSE,SPRING,KUNAL,SINGH,SYSTEM,3
2133,GRADUATE,NA,NA,UNITE,222,2010,FALSE,SPRING,IVAN,MARTINEZ,SYSTEM,3
2134,GRADUATE,NA,NA,UNITE,211,2010,FALSE,SPRING,TOMMY,ROBEY,SYSTEM,3
2135,GRADUATE,NA,NA,UNITE,206,2010,FALSE,SPRING,JONATHAN,LENNER,SYSTEM,3
2136,GRADUATE,NA,NA,UNITE,204,2010,FALSE,SPRING,ANDREW,GUGLIELMO,SYSTEM,3
2137,GRADUATE,NA,NA,UNITE,191,2010,FALSE,SPRING,DAN,SIEGEL,SYSTEM,3
2138,HEALTH_HUMAN,NA,NA,UNITE,183,2010,TRUE,SPRING,JENNIFER,HERNANDEZ,SYSTEM,3
2139,HEALTH_HUMAN,NA,NA,STUDENT_ALLIANCE,43,2010,FALSE,SPRING,DOMINIQUE,FERRO,INDEPENDENT,1
2140,JOURNALISM,NA,NA,UNITE,335,2010,TRUE,SPRING,JACKIE,HAUSER,SYSTEM,3
2141,JOURNALISM,NA,NA,UNITE,294,2010,TRUE,SPRING,ASCHELLE,MORGAN,SYSTEM,3
2142,JOURNALISM,NA,NA,STUDENT_ALLIANCE,161,2010,FALSE,SPRING,ASHLEY,TAYLOR,INDEPENDENT,1
2143,JOURNALISM,NA,NA,STUDENT_ALLIANCE,153,2010,FALSE,SPRING,MATTHEW,CHRIST,INDEPENDENT,1
2144,LAW,NA,NA,UNITE,168,2010,TRUE,SPRING,TYLER,YONGE,SYSTEM,3
2145,LAW,NA,NA,STUDENT_ALLIANCE,150,2010,FALSE,SPRING,GILLIAN,LEYTHAM,INDEPENDENT,1
2146,MEDICINE,NA,NA,UNITE,76,2010,TRUE,SPRING,DAVID,HANKINS,SYSTEM,3
2147,MEDICINE,NA,NA,STUDENT_ALLIANCE,57,2010,FALSE,SPRING,BRIAN,ROSSMILLER,INDEPENDENT,1
2148,NURSING,NA,NA,STUDENT_ALLIANCE,44,2010,TRUE,SPRING,JIMMIE,SEELEY,INDEPENDENT,1
2149,NURSING,NA,NA,UNITE,39,2010,FALSE,SPRING,KENDALL,WILLIAMSON,SYSTEM,3
2150,PHARMACY,NA,NA,UNITE,33,2010,TRUE,SPRING,NICHOLAS,CARRIS,SYSTEM,3
2151,PUBLIC_HEALTH,NA,NA,UNITE,115,2010,TRUE,SPRING,KEVIN,CRONIN,SYSTEM,3
2152,SOPHOMORE,NA,NA,UNITE,1232,2010,TRUE,SPRING,SEAN,FAHY,SYSTEM,3
2153,SOPHOMORE,NA,NA,UNITE,1203,2010,TRUE,SPRING,AUNDRé,PRICE,SYSTEM,3
2154,SOPHOMORE,NA,NA,UNITE,1202,2010,TRUE,SPRING,BECCAH,CLARK,SYSTEM,3
2155,SOPHOMORE,NA,NA,UNITE,1201,2010,TRUE,SPRING,JOSEPH,PARDO,SYSTEM,3
